	sentence	speaker	dialog_id	subset	uttr_id	sent_id	speaker_continue	opinion	statement	pos_answer	neg_answer	command	comment	other_answers	open_question_factual	yes_no_question	complaint	open_question_opinion	appreciation	dev_command
346	How many stops do I have to go?	OOOOO	6220	train	4	1	1	0.0056271501816809	0.0056689865887165	0.0018482697196304	0.0030380224343389	0.0087946113198995	0.0017262304900214	0.0025774962268769	0.916368007659912	0.0072169606573879	0.0052450783550739	0.0349242277443409	0.0021538294386118	0.0048110480420291
347	About 15 stops.	XXXXX	6220	train	5	0	0	0.0140309482812881	0.9666510820388794	0.0011626346968114	0.0009361774427816	0.0049795983359217	0.0012204223312437	0.001327259116806	0.0022295948583632	0.0015636750031262	0.0016309187049046	0.0008003183174878	0.0006825410528108	0.0027847487945109
348	That is a long way to go.	OOOOO	6220	train	6	0	0	0.3535084724426269	0.0302258804440498	0.0277127008885145	0.0272679161280393	0.0289329048246145	0.3626108169555664	0.0078827114775776	0.0273874290287494	0.0220750775188207	0.0456652641296386	0.0093262223526835	0.0382444933056831	0.0191601198166608
349	It is so kind of you to help me.	OOOOO	6220	train	6	1	1	0.4930185973644256	0.0755467042326927	0.0147202378138899	0.0092304404824972	0.0266379807144403	0.2213600724935531	0.0036966430488973	0.0184783078730106	0.0241029169410467	0.017332149669528	0.0116702998057007	0.0696555599570274	0.0145500618964433
350	Thank you very much.	OOOOO	6220	train	6	2	1	0.5996814370155334	0.213890254497528	0.0152297317981719	0.005804437212646	0.0240320898592472	0.0503347553312778	0.0029190925415605	0.0147028546780347	0.0232042856514453	0.0077688661403954	0.0078520663082599	0.022140035405755	0.0124400435015559
351	My pleasure.	XXXXX	6220	train	7	0	0	0.8843899965286255	0.0320272780954837	0.0130999293178319	0.0052718329243361	0.0109717529267072	0.0197830814868211	0.0017560363048687	0.0064883381128311	0.0067796884104609	0.0040742000564932	0.0039081461727619	0.0065060588531196	0.0049435906112194
352	How about going swimming?	OOOOO	9554	train	0	0	0	0.004715156275779	0.0008875478524714	0.0031270361505448	0.0021194228902459	0.0134401833638548	0.004301665816456	0.0027661856729537	0.0367500372231006	0.0299023780971765	0.003209700807929	0.879668653011322	0.0112293604761362	0.0078827571123838
353	OK.	XXXXX	9554	train	1	0	0	0.0159815810620784	0.035592570900917	0.9041926264762878	0.0041631604544818	0.0052437158301472	0.0111594479531049	0.005064605269581	0.0019587383139878	0.0021297826897352	0.0032991794869303	0.0012546498328447	0.0067145456559956	0.0032454500906169
354	Where should we go?	XXXXX	9554	train	1	1	1	0.005098917055875	0.0009776651859283	0.0029209174681454	0.0027753424365073	0.0055923229083418	0.0021716032642871	0.0039495127275586	0.0619018487632274	0.008546557277441	0.0036172510590404	0.8889934420585632	0.0076818843372166	0.0057726544328033
355	Why don't we go down to the pool?	OOOOO	9554	train	2	0	0	0.0046896254643797	0.0017246755305677	0.0023694986011832	0.0019584668334573	0.0096063083037734	0.0028484042268246	0.0039104279130697	0.0393685474991798	0.0134506952017545	0.0036623466294258	0.8999596238136292	0.0098629537969827	0.0065883425995707
356	It's not too far from here.	OOOOO	9554	train	2	1	1	0.2041209638118744	0.6393080353736877	0.0051722126081585	0.0091874403879046	0.0075219380669295	0.0740754604339599	0.0065751885995268	0.006593735422939	0.0088764457032084	0.0246092975139617	0.002174727153033	0.0049172909930348	0.0068672951310873
357	Fine.	XXXXX	9554	train	3	0	0	0.1070959642529487	0.8377692103385925	0.0098860664293169	0.0019399175653234	0.0035993671044707	0.0219190623611211	0.0033848511520773	0.0019616358913481	0.0020385589450597	0.0031824354082345	0.0009478580323047	0.0036344195250421	0.0026406703982502
358	I'll be ready in a minute.	XXXXX	9554	train	3	1	1	0.0394137650728225	0.9235717058181764	0.0024855460505932	0.0013802598696202	0.0110859628766775	0.0017011667368933	0.0017627639463171	0.0053430134430527	0.0031107363756746	0.0018995939753949	0.0015886768233031	0.0012352920603007	0.0054215383715927
359	May I have a word with you?	OOOOO	500	train	0	0	0	0.0261658187955617	0.0076284087263047	0.0050403615459799	0.0017707248916849	0.7604374289512634	0.0037675267085433	0.0022906535305082	0.0158684086054563	0.1038628667593002	0.0037899161688983	0.045387152582407	0.0055074919946491	0.0184832252562046
360	Certainly.	XXXXX	500	train	1	0	0	0.0344185531139373	0.1045976728200912	0.7777286171913147	0.0044004400260746	0.012034323066473	0.0260660629719495	0.0114159742370247	0.0013991951709613	0.0021938201971352	0.003438719548285	0.0026487465947866	0.0152943525463342	0.0043635191395878
361	When will you be free?	OOOOO	500	train	2	0	0	0.0038955472409725	0.0026940314564853	0.0017526501324027	0.0025542431976646	0.0052831652574241	0.0014522651908919	0.0020358748733997	0.907247006893158	0.0092659592628479	0.0045917443931102	0.0531018376350402	0.0023822209332138	0.0037435826379805
362	Come by any time.	XXXXX	500	train	3	0	0	0.0157559178769588	0.8314055800437927	0.0029500040691345	0.0020849618595093	0.0397288538515567	0.0042644469067454	0.0052633336745202	0.0185107365250587	0.0233352985233068	0.0074828676879405	0.0055543393827974	0.0042180698364973	0.03944568708539
363	Shall I say around ten o'clock?	OOOOO	500	train	4	0	0	0.046996422111988	0.1287213414907455	0.0095820724964141	0.0034371723886579	0.4889281094074249	0.0040092100389301	0.0053632939234375	0.0203319862484931	0.2203563004732132	0.0088776517659425	0.0175281763076782	0.0039215316064655	0.0419467538595199
364	Yes.	XXXXX	500	train	5	0	0	0.0006851063808426	0.0014637419953942	0.99055016040802	0.0008058527600951	0.0014564871089532	0.0008578904089517	0.0006250765873119	0.0003606031823437	0.0006176801980473	0.0003163738292641	0.0004004045040346	0.0011365418322384	0.000724111276213
365	I'll be waiting for you in my home by 10:00.	XXXXX	500	train	5	0	1	0.020665843039751	0.9636718034744264	0.0009643009980209	0.0007306146435439	0.003389751072973	0.0012995233992114	0.0009172555874101	0.0018033701926469	0.0011551313800737	0.0015979381278157	0.0006984643405303	0.0007280327845364	0.002377888886258
366	Office software like Windows might be one of the best inventions in this information age.	OOOOO	501	train	0	0	0	0.964436948299408	0.0079205259680747	0.0029458438511937	0.0016372995451092	0.0060327947139739	0.0054281149059534	0.0009417278924956	0.002064271364361	0.0013319137506186	0.0017488610465079	0.0015163267962634	0.001985939219594	0.0020094399806112
367	It saves us from so much work and makes the communication even around the world much easier.	OOOOO	501	train	0	1	1	0.7053534388542175	0.2469906061887741	0.0035317598376423	0.0022167903371155	0.0086607132107019	0.013650712557137	0.0015924234176054	0.0025574311148375	0.0017593334196135	0.0037406859919428	0.0017527526943013	0.0039412258192896	0.0042521539144217
368	Fully agree.	XXXXX	501	train	1	0	0	0.7276020050048828	0.0303563065826892	0.0695571452379226	0.0076840668916702	0.0200545359402894	0.0879015028476715	0.0031306128948926	0.0064867958426475	0.0087920781224966	0.0065070753917098	0.006791322492063	0.0170996822416782	0.0080368630588054
369	I do enjoy the convenience though I am still a beginner in using Excel.	XXXXX	501	train	1	1	1	0.6850697994232178	0.279981255531311	0.0030979835428297	0.0022463395725935	0.0079666404053568	0.005146465729922	0.0023011632729321	0.0029617729596793	0.0021014676894992	0.0023131482303142	0.001851272303611	0.0021894546225667	0.0027731477748602
370	The latest office equipment is more type-functional.	XXXXX	501	train	1	2	1	0.3195852637290954	0.6447155475616455	0.0022064559161663	0.0021639382466673	0.0103312255814671	0.0034616438206285	0.0021597179584205	0.0033887189347296	0.0023230661172419	0.0022635182831436	0.002029339550063	0.0017451299354434	0.003626441815868
371	It combines fax machine, copy machine and printer in one.	XXXXX	501	train	1	3	1	0.0549121089279651	0.9284431338310242	0.0008777342154644	0.0006669182330369	0.0037267717998474	0.0026766713708639	0.001158348401077	0.0009985020151361	0.0008514836081303	0.0016953172162175	0.0006073045660741	0.001083267503418	0.0023025209084153
372	It saves a lot of place one machine instead of three.	XXXXX	501	train	1	4	1	0.120538406074047	0.8521869778633118	0.0018580846954137	0.001561727374792	0.0058227572590112	0.0049791340716183	0.0012428718619048	0.0019728918559849	0.0015681382501497	0.0020212172530591	0.0010835404973477	0.0016541789518669	0.0035100521054118
373	Yes.	OOOOO	501	train	2	0	0	0.0011570829665288	0.0032023596577346	0.9866286516189576	0.0008665311615914	0.0021258683409541	0.0010370620293542	0.0007389911916106	0.0004580458044074	0.0008044975111261	0.0003796978271566	0.0004473656590562	0.0012280212249606	0.0009257598430849
374	this machine is even smaller than those before.	OOOOO	501	train	2	0	1	0.1932005286216735	0.7365825772285461	0.0069289915263652	0.0064108557999134	0.0140502359718084	0.010603510774672	0.0022522241342812	0.0060424851253628	0.0048090037889778	0.0087722409516572	0.0023439323995262	0.0029519365634769	0.0050515215843915
375	When will we get one of those?	XXXXX	501	train	3	0	0	0.0060993023216724	0.0029679057188332	0.0015433228109031	0.0021560797467827	0.0094963731244206	0.0016077789478003	0.0025795951951295	0.871953010559082	0.0130529645830392	0.0042393850162625	0.0777096822857856	0.0023578028194606	0.0042368164286017
376	You know our boss always trying to save the last penny.	OOOOO	501	train	4	0	0	0.2134830057621002	0.7433270215988159	0.0020737336017191	0.0013765903422608	0.0100611466914415	0.0052808513864874	0.0013250799383968	0.0056027988903224	0.0069890762679278	0.0038393521681427	0.0024054755922406	0.0013781752204522	0.0028577281627804
377	We have to use up the equipment first.	OOOOO	501	train	4	1	1	0.0092113548889756	0.954547882080078	0.0014609274221584	0.0012615589657798	0.0160824917256832	0.0014969921903684	0.0010079558705911	0.0025836208369582	0.0024443671572953	0.0029521230608224	0.0008824929245747	0.000895409786608	0.005172855220735
378	Congratulations!	OOOOO	502	train	0	0	0	0.7201080918312073	0.1552974432706833	0.0118627389892935	0.0072022723034024	0.0158129427582025	0.0362053886055946	0.0025856629945337	0.005377110093832	0.0052875550463795	0.0100140273571014	0.0041888081468641	0.0168107915669679	0.009247119538486
379	Mr. Stuart!	OOOOO	502	train	0	1	1	0.0057902764528989	0.975246012210846	0.0010377840371802	0.0011541588464751	0.0044905636459589	0.0012869361089542	0.0009062989265657	0.0014358288608491	0.0015930271474644	0.003078615758568	0.0004539107321761	0.0005796467303298	0.0029470385052263
380	You won the city marathon.	OOOOO	502	train	0	2	1	0.0074948668479919	0.9348101615905762	0.0017648329958319	0.0024444968439638	0.004803670104593	0.0077928113751113	0.0016512972069904	0.0040863137692213	0.0068642301484942	0.0157460868358612	0.0014101426349952	0.0031197636853903	0.0080112274736166
381	Thank you.	XXXXX	502	train	1	0	0	0.3861323297023773	0.4186504185199737	0.0124165806919336	0.0044649052433669	0.0170348845422267	0.0707141309976577	0.002968305023387	0.0098267653957009	0.0245962273329496	0.0142468586564064	0.0053207632154226	0.0195408053696155	0.0140869682654738
382	I am very excited.	XXXXX	502	train	1	1	1	0.8811299204826355	0.0777896419167518	0.0061283716931939	0.0027163885533809	0.005515499971807	0.0108502237126231	0.0009959987364709	0.0027824544813483	0.0021214743610471	0.0021484342869371	0.0016050117556005	0.0041040387004613	0.0021124561317265
383	We are all very proud of you.	OOOOO	502	train	2	0	0	0.6440104842185974	0.0755224302411079	0.011845264583826	0.0061695245094597	0.0057325926609337	0.1812971383333206	0.0031593278981745	0.006643337663263	0.0070406626909971	0.0159466490149498	0.0048277135938405	0.0306087750941514	0.0071961130015552
384	I am very happy, too.	XXXXX	502	train	3	0	0	0.9129503965377808	0.0535904727876186	0.0066983890719711	0.0017683123005554	0.0028017705772072	0.0104903411120176	0.0012655769241973	0.0020323938224464	0.0015821749111637	0.0015175326261669	0.0014195677358657	0.0025414822157472	0.0013416588772088
385	It was a big game and I won.	XXXXX	502	train	3	1	1	0.1025328487157821	0.86771160364151	0.0018754272023215	0.0011544830631464	0.0025247533340007	0.0112091414630413	0.0017062121769413	0.0016386096831411	0.0020862317178398	0.0024466726463288	0.0009299690718762	0.0021702977828681	0.0020137038081884
386	I watched the race with my children.	OOOOO	502	train	4	0	0	0.0050189327448606	0.9773443341255188	0.0011858436046168	0.0006520103779621	0.0039118123240768	0.0022008414380252	0.001018559327349	0.0007434735889546	0.0014411595184355	0.0021002320572733	0.0006034763646312	0.0012539137387648	0.0025254448410123
387	We saw you run to the finish line.	OOOOO	502	train	4	1	1	0.0034391533117741	0.9574652910232544	0.0015138792805373	0.0013624971034005	0.0083699692040681	0.0036140750162303	0.001329768449068	0.0040164259262382	0.0035131541080772	0.0076033459044992	0.0011855381308123	0.0017041743267327	0.0048827300779521
388	We all screamed with excitement.	OOOOO	502	train	4	2	1	0.0139404786750674	0.9561764001846312	0.0019698403775691	0.0028372665401548	0.0030783640686422	0.0061085484921932	0.0021884536836296	0.0011890339665114	0.0012360247783362	0.0065285293385386	0.0007564806146547	0.0014562319265678	0.0025344584137201
389	It was really an exciting moment.	XXXXX	502	train	5	0	0	0.1342836022377014	0.0078795161098241	0.0145209087058901	0.0088189523667097	0.0068331328220665	0.6819227933883667	0.0043651130981743	0.0059133102186024	0.0094848163425922	0.0160506721585989	0.0047752978280186	0.0957672819495201	0.00938456133008
390	Are you ok, Chuck?	OOOOO	504	train	0	0	0	0.0017789893317967	0.0075451033189892	0.002463178243488	0.0026154275983572	0.0105240941047668	0.0118223149329423	0.0022095427848398	0.0528663620352745	0.8670086860656738	0.0140441516414284	0.0111274104565382	0.0051654349081218	0.0108292493969202
391	You look pale.	OOOOO	504	train	0	1	1	0.2220024019479751	0.2977167963981628	0.0151651948690414	0.0306904390454292	0.0288901627063751	0.1274358332157135	0.007821780629456	0.0334106422960758	0.0315462090075016	0.1428531855344772	0.0079554766416549	0.0256832707673311	0.0288286004215478
392	I'm fine, Katherine.	XXXXX	504	train	1	0	0	0.0564066842198371	0.9235182404518129	0.0020369647536426	0.0011912182671949	0.0025999203789979	0.0035019300412386	0.0009770435281097	0.0023902743123471	0.0019460167968645	0.0019429152598604	0.0009105856879614	0.0009882390731945	0.001589918625541
393	I just stayed up late last night working on my Chinese.	XXXXX	504	train	1	1	1	0.0130474846810102	0.9733144640922546	0.000930554815568	0.000867415452376	0.0028845407068729	0.0012160356855019	0.0010176072828471	0.0012622070498764	0.001171244890429	0.0012775376671925	0.0005866671563126	0.0005790191353298	0.0018451854120939
394	Oh, poor you.	OOOOO	504	train	2	0	0	0.5136946439743042	0.0612414889037609	0.0144702279940247	0.0338362082839012	0.0126460846513509	0.1746619492769241	0.0109461555257439	0.0281562637537717	0.0190376956015825	0.0957555025815963	0.0077292020432651	0.0123303467407822	0.0154942031949758
395	You know what?	OOOOO	504	train	2	1	1	0.0410436280071735	0.5986328125	0.0197683162987232	0.0070978938601911	0.0207970552146434	0.069722905755043	0.0116616934537887	0.0095962407067418	0.0244136024266481	0.1381544768810272	0.0088217528536915	0.0250879079103469	0.0252017769962549
396	I found a new way to learn Chinese and it works very well.	OOOOO	504	train	2	2	1	0.2252587378025055	0.748724639415741	0.001718157203868	0.0014069164171814	0.0035130186006426	0.0077337911352515	0.0012638618936762	0.0016732389340177	0.0011428827419877	0.0023783368524163	0.000934948970098	0.0021356693468987	0.0021157835144549
397	You did?	XXXXX	504	train	3	0	0	0.0121617643162608	0.2771201431751251	0.0426075905561447	0.0068358574062585	0.0121216485276818	0.0177336428314447	0.0070804916322231	0.0272089820355176	0.5402103066444397	0.0128464922308921	0.0102188326418399	0.0105599174275994	0.023294286802411
398	Do tell me.	XXXXX	504	train	3	1	1	0.0029746047221124	0.0035832775756716	0.0053474525921046	0.0020483923144638	0.9653987884521484	0.0012712522875517	0.0007833926356397	0.0017105656443163	0.0030035278759896	0.0027585376519709	0.0018638455076143	0.0017472844338044	0.0075089847669005
399	I've spent all these months trying to learn something new about it, but I've made little progress!	XXXXX	504	train	3	2	1	0.119885079562664	0.8484453558921814	0.0017026516143232	0.0036901084240525	0.0043128654360771	0.0054185935296118	0.0024810412432998	0.0027856698725372	0.001719755702652	0.0052096019499003	0.0010020609479397	0.0012126510264351	0.0021346271969377
400	Sure.	OOOOO	504	train	4	0	0	0.0011688331142067	0.0032034460455179	0.9855196475982666	0.0012067112838849	0.0024845784064382	0.0010020551271736	0.0009349010069854	0.0004841422778554	0.0007441890775226	0.0004445239319466	0.0004803542688023	0.0013499486958608	0.0009768495801836
401	I'm learning Chinese through songs.	OOOOO	504	train	4	1	1	0.0097672259435057	0.9793608784675598	0.00081156718079	0.0006250794394873	0.0023087756708264	0.001024805707857	0.0008813078748062	0.0009405392338521	0.0008360168430954	0.001091654994525	0.0004717233823612	0.0004636802186723	0.0014168622437864
402	So you're learning Chinese songs?	XXXXX	504	train	5	0	0	0.0205971337854862	0.8099188208580017	0.0041231038048863	0.0019740774296224	0.0121959233656525	0.0094151431694626	0.0031210638117045	0.0460117310285568	0.0550123788416385	0.0099473744630813	0.0084907049313187	0.007890629582107	0.0113017288967967
403	You can say that.	OOOOO	504	train	6	0	0	0.0147444047033786	0.6738356947898865	0.0875239670276641	0.004897094797343	0.0946624130010604	0.0153182335197925	0.0053945570252835	0.0051054824143648	0.019988952204585	0.0348950773477554	0.0025938251055777	0.0092793926596641	0.0317608565092086
404	I can actually sing some of them now.	OOOOO	504	train	6	1	1	0.0187970418483018	0.9650057554244996	0.0012606792151927	0.0005190835800021	0.0052585043013095	0.0012582368217408	0.0008203685865737	0.0009663866367191	0.001586613827385	0.0011592763476073	0.0006074921111576	0.0006302513065747	0.0021302346140146
405	That's a real achievement.	XXXXX	504	train	7	0	0	0.2767841219902038	0.0321772098541259	0.0204603523015975	0.006697254255414	0.0177108757197856	0.4589923620223999	0.0040004653856158	0.0088107893243432	0.0135309165343642	0.0149532137438654	0.0064223045483231	0.1236001700162887	0.0158600248396396
406	How did you do that?	XXXXX	504	train	7	1	1	0.0214291512966156	0.0036243794020265	0.0024502552114427	0.0055330106988549	0.0066811759024858	0.0046702343970537	0.003534338902682	0.8765108585357666	0.0074297725223004	0.0101418849080801	0.0483409166336059	0.0043999063782393	0.0052541447803378
407	I start by listening to the song a few times and after several times I am able to follow the singer.	OOOOO	504	train	8	0	0	0.0308392252773046	0.9561848640441896	0.0008169264765456	0.0006386354798451	0.0027977596037089	0.0015221460489556	0.0008873575134202	0.0012251933803781	0.0009973651031032	0.0010375956771895	0.0006815483793616	0.0007184923160821	0.0016529144486412
408	It makes sense.	XXXXX	504	train	9	0	0	0.3384005427360534	0.2418753653764724	0.0317162871360778	0.005254644434899	0.0333682261407375	0.2437133938074112	0.0041046277619898	0.009351965971291	0.0164569728076457	0.0147643461823463	0.0057822982780635	0.0386632047593593	0.0165481660515069
409	It does.	OOOOO	504	train	10	0	0	0.0147806201130151	0.067313514649868	0.877240777015686	0.0039817667566239	0.0061107734218239	0.0120820980519056	0.0026049776934087	0.0012614297447726	0.0024537704885005	0.0028055578004568	0.0011120093986392	0.0049818796105682	0.0032708346843719
410	I've learned some Chinese folk songs this way.	OOOOO	504	train	10	1	1	0.0442141368985176	0.9380673170089722	0.0016187833389267	0.0007812270778231	0.0050565009005367	0.0014933659695088	0.0009953107219189	0.0012697684578597	0.0015729975420981	0.0011141316499561	0.0007659586262889	0.000766578305047	0.0022838772274553
411	They are clearly presented and easy to follow.	OOOOO	504	train	10	2	1	0.4298824071884155	0.5055323243141174	0.0041490425355732	0.002582759829238	0.0119140278548002	0.0161697063595056	0.0017293671844527	0.0048794746398925	0.0054220701567828	0.0037452781107276	0.0027175659779459	0.0058617470785975	0.0054142265580594
412	Can Join you, Katherine?	XXXXX	504	train	11	0	0	0.0067812972702085	0.0276335813105106	0.0067265448160469	0.0018913701642304	0.097266636788845	0.005912818480283	0.0030224414076656	0.0208091661334037	0.7730140686035156	0.0040601752698421	0.0178478956222534	0.0063234991393983	0.0287104938179254
413	I do want to have a try.	XXXXX	504	train	11	1	1	0.7665424942970276	0.1917541176080703	0.005428000818938	0.0010422028135508	0.0167014263570308	0.0041549000889062	0.0014023315161466	0.0022640482056885	0.0026534663047641	0.0013328032800927	0.0016874850261956	0.0021642693318426	0.0028724228031933
414	Why not?	OOOOO	504	train	12	0	0	0.0092231780290603	0.0012548402883112	0.0033155214041471	0.0020826866384595	0.0085758939385414	0.0032531258184462	0.0045540886931121	0.0252215005457401	0.0112724397331476	0.0032888399437069	0.9117481112480164	0.0106931617483496	0.0055166576057672
415	I downloaded a beautiful song the other day.	OOOOO	504	train	12	1	1	0.0184828210622072	0.9676652550697328	0.0008478526142425	0.0004834239662159	0.0027411689516156	0.0019828577060252	0.000752888561692	0.0007881190977059	0.0012755055213347	0.0014026714488863	0.0006018371204845	0.0009300745441578	0.0020454560872167
416	We can learn it together now.	OOOOO	504	train	12	2	1	0.0069235684350132	0.8241788148880005	0.0028165467083454	0.0015314554329961	0.1052078157663345	0.0040614977478981	0.0016690789489075	0.0046488069929182	0.0084277670830488	0.0071325940079987	0.0021353473421186	0.0032273118849843	0.0280393455177545
417	Great.	XXXXX	504	train	13	0	0	0.0579204782843589	0.0663192123174667	0.0188503246754407	0.0023893383331596	0.0188209805637598	0.3484551012516022	0.0050082802772521	0.005279344972223	0.0071951020509004	0.0122554544359445	0.008471343666315	0.4304333925247192	0.0186016540974378
418	Do you think we need a Chinese dictionary?	XXXXX	504	train	13	1	1	0.0018286044942215	0.0054039997048676	0.0029188762418925	0.00203746301122	0.0350321792066097	0.0048543196171522	0.0030675055459141	0.0093538556247949	0.8937790393829346	0.004743271972984	0.0138294892385602	0.0045497668907046	0.0186017155647277
419	Yes.	OOOOO	504	train	14	0	0	0.0005459722597151	0.0012030573561787	0.9908764958381652	0.0009734730119816	0.0011920229298993	0.0008533465443179	0.0007446230156347	0.0003248995926696	0.0006376674282364	0.0003153289726469	0.0004193686763755	0.001177578815259	0.0007362585165537
420	just in case we run into me new characters.	OOOOO	504	train	14	0	1	0.0814898014068603	0.8767344355583191	0.0018860509153455	0.0012807117309421	0.0171865429729223	0.0018777342047542	0.0017775794258341	0.0026121062692254	0.0024553155526518	0.0021457183174788	0.0017170881619676	0.0012622704962268	0.0075746267102658
421	Ok.	XXXXX	504	train	15	0	0	0.0553618222475051	0.1468743830919265	0.7284922003746033	0.005541468039155	0.0164889656007289	0.0112900491803884	0.0070029748603701	0.0042578894644975	0.0046197823248803	0.0038668918423354	0.0024335847701877	0.0076278797350823	0.0061421026475727
422	I will bring it with me.	XXXXX	504	train	15	1	1	0.4100445210933685	0.5089375972747803	0.0070684296078979	0.0024587141815572	0.0402525439858436	0.0032592075876891	0.0019841792527586	0.0063814986497163	0.0042966376058757	0.0022436787839978	0.0038856086321175	0.0023073342163115	0.0068800537846982
423	Oh boy.	OOOOO	506	train	0	0	0	0.0291474238038063	0.0073473546653985	0.0053290952928364	0.0245984829962253	0.0083074448630213	0.0753988772630691	0.0138650331646204	0.0102702034637331	0.0100064342841506	0.7824766039848328	0.004327799193561	0.0111359870061278	0.0177892204374074
424	I hate to say this but I really have to leave now.	OOOOO	506	train	0	0	1	0.0670391768217086	0.0261702891439199	0.0105858203023672	0.019475694745779	0.0144810257479548	0.263198047876358	0.0928336232900619	0.0116212721914052	0.0083340089768171	0.4378691613674164	0.0081889340654015	0.0218814741820096	0.0183214396238327
425	ThatвЂ™s all right.	XXXXX	506	train	1	0	0	0.2382794916629791	0.013420658186078	0.0220016352832317	0.0117375738918781	0.010128085501492	0.5657931566238403	0.0055924891494214	0.0125840306282043	0.0178107284009456	0.0199434217065572	0.0066018505021929	0.0644331276416778	0.0116737084463238
426	I understand.	XXXXX	506	train	1	1	1	0.6753115057945251	0.1725694686174392	0.0364425890147686	0.003460670588538	0.0087214494124054	0.0712917745113372	0.0032874157186597	0.0040733967907726	0.0043284362182021	0.0045921965502202	0.0027779373340308	0.009010212495923	0.0041328486986458
427	IвЂ™m so sorry.	OOOOO	506	train	2	0	0	0.3872804045677185	0.0381299406290054	0.0234845392405986	0.0352165214717388	0.0135505907237529	0.3108988106250763	0.0127708809450268	0.0219148453325033	0.0202071517705917	0.092317134141922	0.007124735508114	0.0197471864521503	0.0173573810607194
428	ThatвЂ™s ok.	XXXXX	506	train	3	0	0	0.3984403312206268	0.018783114850521	0.0280385166406631	0.0126881813630461	0.0114469658583402	0.4484055936336517	0.0073867281898856	0.0088379904627799	0.0103776259347796	0.0171735435724258	0.0041479538194835	0.0255632791668176	0.0087101655080914
429	DonвЂ™t be sorry.	XXXXX	506	train	3	1	1	0.4908389151096344	0.0359788499772548	0.0187635831534862	0.0526290908455848	0.0222946461290121	0.1498530358076095	0.0119836721569299	0.0154229309409856	0.0186957214027643	0.1183285564184188	0.0077613601461052	0.0141996880993247	0.043249923735857
430	WeвЂ™ll talk later.	XXXXX	506	train	3	2	1	0.013481012545526	0.3051892518997192	0.0137947322800755	0.0063117956742644	0.5574997663497925	0.0098442090675234	0.0045039975084364	0.009415129199624	0.0072139673866331	0.0314304120838642	0.0043541505001485	0.0056304056197404	0.0313311293721199
431	Have you thought of moving at all Sarah?	OOOOO	507	train	0	0	0	0.0014388962881639	0.0042666583321988	0.0020170640200376	0.0019117861520498	0.0276821851730346	0.0042667970992624	0.0024368716403841	0.0222736448049545	0.9001365900039673	0.0042143370956182	0.0163004007190465	0.0032903356477618	0.0097644347697496
432	WeвЂ™Ve thought about it but my husband and I canвЂ™t afford it right now.	XXXXX	507	train	1	0	0	0.0076675079762935	0.8359447121620178	0.0551152937114238	0.0043571200221776	0.0304030701518058	0.0170369278639554	0.0083066346123814	0.0039554731920361	0.006502463016659	0.0145994257181882	0.0027292242739349	0.0074808280915021	0.0059011965058743
433	The only thing we could afford would be living in the slums which is something I donвЂ™t want to do.	XXXXX	507	train	1	0	1	0.8701421618461609	0.0931817293167114	0.002974085509777	0.0040494240820407	0.0073503646999597	0.0061284909024834	0.0023300468456	0.0037064221687614	0.0017953640781342	0.0030065928585827	0.0017816335894167	0.0014252294786274	0.002128375461325
434	Buying a house can be expensive.	OOOOO	507	train	2	0	0	0.5078980326652527	0.0301403384655714	0.0293216165155172	0.0144848581403493	0.0193796660751104	0.306224912405014	0.0071515133604407	0.0114380912855267	0.011052131652832	0.0269458536058664	0.0050678830593824	0.0186290107667446	0.0122660463675856
435	but there are ways to find cheaper houses.	OOOOO	507	train	2	0	1	0.0199502110481262	0.9404559135437012	0.00388137367554	0.0015759670641273	0.008268934674561	0.0063351676799356	0.0041948361322283	0.0011521140113472	0.0016853084089234	0.0035510493908077	0.0008599179564043	0.002244752831757	0.0058445483446121
436	Like what?	XXXXX	507	train	3	0	0	0.0299104023724794	0.0276644881814718	0.0035923449322581	0.0229424089193344	0.0077926171943545	0.0246375016868114	0.0132804289460182	0.1731758564710617	0.021884623914957	0.6412294507026672	0.0118196923285722	0.006549178622663	0.0155209796503186
437	Well sometimes the city auctions offer houses to the community.	OOOOO	507	train	4	0	0	0.053667526692152	0.9256980419158936	0.002693505724892	0.0010601783869788	0.004377732053399	0.0022322845179587	0.0022623629774898	0.0014210619265213	0.0013818248407915	0.0013468882534652	0.0008048780146054	0.0009220006177201	0.0021316956263035
438	YouвЂ™d have to make a quick decision about the offer in a day.	OOOOO	507	train	4	0	1	0.0267206821590662	0.948261022567749	0.0010892262216657	0.0012846185127273	0.007136296480894	0.0022665958385914	0.0015710809966549	0.0019702313002198	0.0016519678756594	0.0022326880134642	0.0007740354049019	0.0009271274902857	0.0041144778952002
439	but you would definitely save money doing it that way.	OOOOO	507	train	4	0	1	0.9108376502990724	0.0466315001249313	0.0038184591103345	0.0055759791284799	0.0079854354262351	0.0069755665026605	0.0020545243751257	0.0041485438123345	0.0023036738857626	0.0031029980164021	0.00218699965626	0.0017733424901962	0.0026053197216242
440	ThatвЂ™s a good idea.	XXXXX	507	train	5	0	0	0.073624700307846	0.0103220120072364	0.0208605341613292	0.0033156701829284	0.0099747152999043	0.3987088799476623	0.0049976874142885	0.0056679006665945	0.0074108578264713	0.0108076082542538	0.0101810861378908	0.4288257956504822	0.0153026422485709
